# amplicon position	effect
1	0.000000000000000000e+00
2	0.000000000000000000e+00
3	0.000000000000000000e+00
4	0.000000000000000000e+00
5	0.000000000000000000e+00
6	0.000000000000000000e+00
7	0.000000000000000000e+00
8	0.000000000000000000e+00
9	0.000000000000000000e+00
10	0.000000000000000000e+00
11	0.000000000000000000e+00
12	0.000000000000000000e+00
13	0.000000000000000000e+00
14	0.000000000000000000e+00
15	0.000000000000000000e+00
16	0.000000000000000000e+00
17	0.000000000000000000e+00
18	0.000000000000000000e+00
19	0.000000000000000000e+00
20	0.000000000000000000e+00
21	0.000000000000000000e+00
22	0.000000000000000000e+00
23	0.000000000000000000e+00
24	0.000000000000000000e+00
25	0.000000000000000000e+00
26	0.000000000000000000e+00
27	0.000000000000000000e+00
28	0.000000000000000000e+00
29	0.000000000000000000e+00
30	0.000000000000000000e+00
31	0.000000000000000000e+00
32	0.000000000000000000e+00
33	0.000000000000000000e+00
34	0.000000000000000000e+00
35	0.000000000000000000e+00
36	0.000000000000000000e+00
37	0.000000000000000000e+00
38	0.000000000000000000e+00
39	0.000000000000000000e+00
40	0.000000000000000000e+00
41	0.000000000000000000e+00
42	0.000000000000000000e+00
43	0.000000000000000000e+00
44	0.000000000000000000e+00
45	0.000000000000000000e+00
46	0.000000000000000000e+00
47	0.000000000000000000e+00
48	0.000000000000000000e+00
49	0.000000000000000000e+00
50	0.000000000000000000e+00
51	0.000000000000000000e+00
52	0.000000000000000000e+00
53	0.000000000000000000e+00
54	0.000000000000000000e+00
55	0.000000000000000000e+00
56	0.000000000000000000e+00
57	0.000000000000000000e+00
58	0.000000000000000000e+00
59	0.000000000000000000e+00
60	0.000000000000000000e+00
61	0.000000000000000000e+00
62	2.418280264172935942e-04
63	2.418280264172935942e-04
64	2.418280264172935942e-04
65	2.418280264172935942e-04
66	2.418280264172935942e-04
67	2.418280264172935942e-04
68	2.418280264172935942e-04
69	2.418280264172935942e-04
70	2.418280264172935942e-04
71	2.418280264172935942e-04
72	2.418280264172935942e-04
73	2.418280264172935942e-04
74	2.418280264172935942e-04
75	2.418280264172935942e-04
76	2.418280264172935942e-04
77	2.418280264172935942e-04
78	2.418280264172935942e-04
79	2.418280264172935942e-04
80	2.418280264172935942e-04
81	2.418280264172935942e-04
82	2.418280264172935942e-04
83	2.418280264172935942e-04
84	2.418280264172935942e-04
85	2.418280264172935942e-04
86	2.418280264172935942e-04
87	2.418280264172935942e-04
88	2.418280264172935942e-04
89	2.418280264172935942e-04
90	2.418280264172935942e-04
91	2.418280264172935942e-04
92	2.418280264172935942e-04
93	2.418280264172935942e-04
94	2.418280264172935942e-04
95	1.934624211338348753e-03
96	1.934624211338348753e-03
97	1.934624211338348753e-03
98	1.934624211338348753e-03
99	1.934624211338348753e-03
100	7.061378371384972874e-02
101	5.731324226089858781e-02
102	2.176452237755642592e-03
103	2.176452237755642592e-03
104	2.176452237755642592e-03
105	4.836560528345871884e-04
106	2.418280264172935942e-04
107	2.418280264172935942e-04
108	2.418280264172935942e-04
109	2.418280264172935942e-04
110	2.418280264172935942e-04
111	2.418280264172935942e-04
112	2.418280264172935942e-04
113	2.418280264172935942e-04
114	2.418280264172935942e-04
115	2.418280264172935942e-04
116	2.418280264172935942e-04
117	2.418280264172935942e-04
