# amplicon position	effect
1	0.000000000000000000e+00
2	0.000000000000000000e+00
3	0.000000000000000000e+00
4	0.000000000000000000e+00
5	0.000000000000000000e+00
6	0.000000000000000000e+00
7	0.000000000000000000e+00
8	0.000000000000000000e+00
9	0.000000000000000000e+00
10	0.000000000000000000e+00
11	0.000000000000000000e+00
12	0.000000000000000000e+00
13	0.000000000000000000e+00
14	0.000000000000000000e+00
15	0.000000000000000000e+00
16	0.000000000000000000e+00
17	0.000000000000000000e+00
18	0.000000000000000000e+00
19	0.000000000000000000e+00
20	0.000000000000000000e+00
21	0.000000000000000000e+00
22	0.000000000000000000e+00
23	0.000000000000000000e+00
24	0.000000000000000000e+00
25	2.702293706898415381e-04
26	2.702293706898415381e-04
27	2.702293706898415381e-04
28	2.702293706898415381e-04
29	2.702293706898415381e-04
30	2.702293706898415381e-04
31	2.702293706898415381e-04
32	2.702293706898415381e-04
33	2.702293706898415381e-04
34	2.702293706898415381e-04
35	2.702293706898415381e-04
36	2.702293706898415381e-04
37	2.702293706898415381e-04
38	2.702293706898415381e-04
39	2.702293706898415381e-04
40	2.702293706898415381e-04
41	2.702293706898415381e-04
42	2.702293706898415381e-04
43	2.702293706898415381e-04
44	2.702293706898415381e-04
45	2.702293706898415381e-04
46	2.702293706898415381e-04
47	2.702293706898415381e-04
48	2.702293706898415381e-04
49	2.702293706898415381e-04
50	2.702293706898415381e-04
51	2.702293706898415381e-04
52	2.702293706898415381e-04
53	2.702293706898415381e-04
54	2.702293706898415381e-04
55	2.702293706898415381e-04
56	2.702293706898415381e-04
57	2.702293706898415381e-04
58	2.702293706898415381e-04
59	2.702293706898415381e-04
60	2.702293706898415381e-04
61	2.702293706898415381e-04
62	2.702293706898415381e-04
63	2.702293706898415381e-04
64	2.702293706898415381e-04
65	2.702293706898415381e-04
66	2.702293706898415381e-04
67	2.702293706898415381e-04
68	2.702293706898415381e-04
69	2.702293706898415381e-04
70	2.702293706898415381e-04
71	2.702293706898415381e-04
72	2.702293706898415381e-04
73	2.702293706898415381e-04
74	2.702293706898415381e-04
75	2.702293706898415381e-04
76	2.702293706898415381e-04
77	2.702293706898415381e-04
78	2.702293706898415381e-04
79	2.702293706898415381e-04
80	2.702293706898415381e-04
81	2.702293706898415381e-04
82	2.702293706898415381e-04
83	2.702293706898415381e-04
84	2.702293706898415381e-04
85	2.702293706898415381e-04
86	2.702293706898415381e-04
87	2.702293706898415381e-04
88	2.702293706898415381e-04
89	2.702293706898415381e-04
90	2.702293706898415381e-04
91	2.702293706898415381e-04
92	2.702293706898415381e-04
93	2.702293706898415381e-04
94	2.702293706898415381e-04
95	2.702293706898415381e-04
96	2.702293706898415381e-04
97	2.702293706898415381e-04
98	2.702293706898415381e-04
99	2.702293706898415381e-04
100	2.702293706898415381e-04
101	2.702293706898415381e-04
102	2.702293706898415381e-04
103	2.702293706898415381e-04
104	2.702293706898415381e-04
105	2.702293706898415381e-04
106	2.702293706898415381e-04
107	2.702293706898415381e-04
108	2.702293706898415381e-04
109	2.702293706898415381e-04
110	2.702293706898415381e-04
111	2.702293706898415381e-04
112	2.702293706898415381e-04
113	2.702293706898415381e-04
114	2.891454266381304414e-02
115	2.134812028449748281e-02
116	2.702293706898415381e-04
117	2.702293706898415381e-04
118	2.702293706898415381e-04
119	2.702293706898415381e-04
120	0.000000000000000000e+00
121	0.000000000000000000e+00
122	0.000000000000000000e+00
123	0.000000000000000000e+00
124	0.000000000000000000e+00
125	0.000000000000000000e+00
126	0.000000000000000000e+00
127	0.000000000000000000e+00
128	0.000000000000000000e+00
129	0.000000000000000000e+00
130	0.000000000000000000e+00
131	0.000000000000000000e+00
132	0.000000000000000000e+00
133	0.000000000000000000e+00
134	0.000000000000000000e+00
135	0.000000000000000000e+00
136	0.000000000000000000e+00
137	0.000000000000000000e+00
138	0.000000000000000000e+00
139	0.000000000000000000e+00
140	0.000000000000000000e+00
141	0.000000000000000000e+00
142	0.000000000000000000e+00
143	0.000000000000000000e+00
144	0.000000000000000000e+00
145	0.000000000000000000e+00
146	0.000000000000000000e+00
147	0.000000000000000000e+00
148	0.000000000000000000e+00
149	0.000000000000000000e+00
150	0.000000000000000000e+00
151	0.000000000000000000e+00
152	0.000000000000000000e+00
153	0.000000000000000000e+00
154	0.000000000000000000e+00
155	0.000000000000000000e+00
156	0.000000000000000000e+00
157	0.000000000000000000e+00
158	0.000000000000000000e+00
159	0.000000000000000000e+00
160	0.000000000000000000e+00
161	0.000000000000000000e+00
162	0.000000000000000000e+00
163	0.000000000000000000e+00
164	0.000000000000000000e+00
165	0.000000000000000000e+00
166	0.000000000000000000e+00
167	0.000000000000000000e+00
168	0.000000000000000000e+00
169	0.000000000000000000e+00
170	0.000000000000000000e+00
171	0.000000000000000000e+00
172	0.000000000000000000e+00
173	0.000000000000000000e+00
174	0.000000000000000000e+00
175	0.000000000000000000e+00
176	0.000000000000000000e+00
177	0.000000000000000000e+00
178	0.000000000000000000e+00
179	0.000000000000000000e+00
180	0.000000000000000000e+00
181	0.000000000000000000e+00
182	0.000000000000000000e+00
183	0.000000000000000000e+00
184	0.000000000000000000e+00
185	0.000000000000000000e+00
186	0.000000000000000000e+00
187	0.000000000000000000e+00
188	0.000000000000000000e+00
189	0.000000000000000000e+00
190	0.000000000000000000e+00
191	0.000000000000000000e+00
192	0.000000000000000000e+00
193	0.000000000000000000e+00
194	0.000000000000000000e+00
195	0.000000000000000000e+00
196	0.000000000000000000e+00
197	0.000000000000000000e+00
198	0.000000000000000000e+00
